,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.38,0.18,0.0,0.73,0.41,0.2,0.31,0.53,0.18
arsenal-1.csv,0.71,0.15,0.68,0.08,0.12,0.1,0.14,0.2,0.5
barracudamvc.csv,0.8,0.6,0.63,0.54,0.44,0.88,0.54,0.42,0.24
irplus.csv,0.67,0.56,0.34,0.63,0.54,0.59,0.55,0.49,0.37
lite.csv,0.62,0.26,0.58,0.41,0.29,0.55,0.46,0.62,0.43
mevenide.csv,0.68,0.37,0.32,0.23,0.14,0.29,0.07,0.12,0.67
mumble.csv,0.75,0.59,0.44,0.19,0.69,0.84,0.41,0.34,0.18
ontopia.csv,0.26,0.49,0.42,0.44,0.52,0.89,0.35,0.34,0.2
openintents.csv,0.49,0.68,0.62,0.55,0.16,0.58,0.47,0.47,0.38
