,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.89,0.3,0.0,0.67,0.57,0.75,0.71,0.43,0.75
arsenal-1.csv,0.81,0.5,0.69,0.5,0.25,0.67,0.67,0.4,0.46
barracudamvc.csv,0.92,0.45,0.46,0.39,0.28,0.87,0.37,0.27,0.17
irplus.csv,0.82,0.41,0.75,0.5,0.45,0.81,0.5,0.34,0.4
lite.csv,0.82,0.31,0.57,0.58,0.23,0.73,0.48,0.48,0.42
mevenide.csv,0.82,0.36,0.6,0.75,0.5,0.74,0.25,1.0,0.57
mumble.csv,0.86,0.42,0.39,0.33,0.61,0.86,0.31,0.27,0.14
ontopia.csv,0.8,0.36,0.48,0.39,0.37,0.97,0.31,0.23,0.36
openintents.csv,0.79,0.67,0.47,0.42,0.12,0.81,0.35,0.32,0.28
