,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.93,0.55,0.66,0.5,0.8,0.54,0.73
encog-java.csv,0.66,0.04,0.03,0.22,0.23,0.23,0.0
h2database.csv,0.61,0.72,0.11,0.69,0.2,0.15,0.13
haphazard.csv,0.23,0.15,0.71,0.59,0.39,0.38,0.42
jaql.csv,0.8,0.51,0.37,0.66,0.38,0.54,0.2
raven-monitoring.csv,0.45,0.4,0.66,0.39,0.06,0.77,0.25
v8.csv,0.07,0.47,0.69,0.57,0.76,0.46,0.82
