,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.85,0.56,0.44,0.31,0.39,0.42,1.0
encog-java.csv,0.24,0.02,0.0,0.04,0.11,0.37,0.08
h2database.csv,0.27,0.25,0.08,0.31,0.03,0.27,0.08
haphazard.csv,0.23,0.23,0.52,0.57,0.52,0.25,0.62
jaql.csv,0.47,0.27,0.23,0.27,0.17,0.4,0.0
raven-monitoring.csv,0.45,0.49,0.31,0.33,0.24,0.58,0.15
v8.csv,0.27,0.31,0.79,0.78,0.92,0.56,0.08
