,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.72,0.75,1.0,0.82,0.95,0.77,0.99,0.71,0.15,0.82,0.91,0.89,0.47,0.91,0.79,0.99
customsagetv.csv,0.85,0.85,0.86,1.01,0.91,0.91,0.96,1.0,0.62,0.8,0.95,0.76,0.91,0.95,0.84,0.02
fluidium.csv,0.85,0.72,1.0,0.58,0.7,0.56,0.83,0.73,0.97,0.83,0.9,0.81,0.81,0.05,0.88,0.49
guineu.csv,0.0,0.73,0.78,0.91,0.84,0.87,0.94,0.82,0.74,0.81,0.6,0.97,0.76,0.56,0.7,0.5
inkscape.csv,0.85,0.75,0.95,0.93,0.79,0.95,0.08,0.78,0.93,0.52,0.91,0.66,0.73,0.77,0.86,1.0
mpqc.csv,0.8,0.84,1.06,0.93,1.04,0.2,0.92,0.92,1.02,0.8,0.79,0.92,1.0,0.62,0.88,0.89
nsis.csv,0.82,0.95,1.0,1.01,0.99,0.96,0.94,0.84,0.55,0.94,0.0,1.01,0.77,0.93,0.84,0.86
octave.csv,0.54,0.64,0.38,0.52,0.05,0.94,0.56,0.79,0.84,0.77,0.78,0.53,0.89,0.82,0.89,0.7
owfs.csv,0.51,0.75,0.72,0.02,0.77,1.0,0.87,0.67,0.44,0.86,1.0,0.87,0.58,1.0,0.64,0.72
owlib.csv,0.71,0.03,0.76,0.75,0.98,0.88,0.62,0.8,0.82,0.63,0.76,0.95,0.62,0.67,0.56,0.69
pamguard.csv,0.89,0.84,1.0,1.0,0.96,0.86,0.95,0.89,0.58,0.73,0.72,0.78,0.62,0.76,0.0,0.86
prelude.csv,0.95,0.89,0.02,0.91,0.96,0.86,0.88,0.82,0.59,0.84,0.93,0.76,0.88,0.85,0.88,0.84
robocode.csv,0.59,0.72,0.79,0.68,0.59,0.84,0.68,0.0,0.38,0.57,0.83,0.7,0.48,0.63,0.71,0.57
uwom-server.csv,0.69,0.9,1.0,0.91,1.0,1.01,0.82,0.72,0.84,0.07,0.96,0.95,0.87,0.83,0.79,0.6
zengine.csv,0.93,0.86,1.0,0.87,0.55,0.74,0.82,0.87,0.66,0.72,0.67,0.03,0.87,0.76,0.91,0.87
zildo.csv,0.66,0.74,0.44,0.53,0.78,0.84,0.62,0.67,0.33,0.55,0.68,0.83,0.05,0.8,0.79,0.57
