,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.35,0.33,0.0,0.18,0.05,0.3,0.05,0.39,0.85,0.21,0.1,0.11,0.66,0.1,0.42,0.04
customsagetv.csv,0.15,0.16,0.14,0.0,0.09,0.1,0.05,0.0,0.38,0.21,0.05,0.24,0.09,0.05,0.17,0.98
fluidium.csv,0.15,0.31,0.0,0.55,0.59,0.6,0.23,0.3,0.08,0.21,0.15,0.26,0.23,0.95,0.12,0.54
guineu.csv,1.0,0.28,0.71,0.91,0.64,0.35,0.09,0.26,0.38,0.5,0.42,0.29,0.25,0.67,0.36,0.52
inkscape.csv,0.27,0.29,0.05,0.09,0.27,0.05,0.93,0.22,0.08,0.55,0.14,0.34,0.32,0.29,0.22,0.02
mpqc.csv,0.38,0.17,0.1,0.09,0.09,0.8,0.12,0.78,0.31,0.23,0.65,0.18,0.39,0.71,0.14,0.92
nsis.csv,0.81,0.85,0.95,0.55,0.91,1.0,0.98,0.7,0.54,0.98,1.0,0.87,0.75,1.0,0.83,0.98
octave.csv,0.69,0.65,0.67,0.64,0.95,0.15,0.56,0.65,0.38,0.36,0.23,0.47,0.57,0.19,0.58,0.46
owfs.csv,0.65,0.25,0.29,1.0,0.23,0.0,0.19,0.52,0.62,0.16,0.01,0.13,0.45,0.0,0.58,0.31
owlib.csv,0.73,0.97,0.79,1.0,0.68,0.3,0.53,0.83,0.77,0.54,0.73,0.55,0.75,0.62,0.73,0.87
pamguard.csv,0.31,0.36,0.0,0.0,0.09,0.15,0.21,0.39,0.46,0.38,0.29,0.29,0.5,0.48,1.0,0.42
prelude.csv,0.96,0.88,0.98,0.73,1.0,0.95,1.0,0.96,0.85,0.8,0.65,0.87,0.73,0.62,0.9,0.98
robocode.csv,0.69,0.56,0.21,0.64,0.86,0.45,0.67,1.0,0.77,0.62,0.29,0.34,0.8,0.48,0.63,0.56
uwom-server.csv,0.38,0.1,0.0,0.09,0.0,0.0,0.19,0.48,0.77,0.93,0.08,0.05,0.32,0.19,0.29,0.52
zengine.csv,0.92,0.82,1.0,0.91,0.77,0.95,0.74,0.83,0.69,0.79,0.65,0.97,0.93,0.76,0.95,0.65
zildo.csv,0.42,0.62,0.6,0.64,0.45,0.45,0.56,0.39,0.92,0.64,0.38,0.5,0.95,0.24,0.76,0.5
