,recall,precision,pf,wins
fityk.csv,0.63,0.445,0.375,12
galaxium.csv,0.74,0.465,0.38,13
itext.csv,0.875,0.315,0.625,4
jahshakafx.csv,0.645,0.46499999999999997,0.28500000000000003,16
kolmafia.csv,0.855,0.39,0.615,6
mecat.csv,0.1,0.5,0.02,17
mp-rechnungs-und-kundenverwaltung.csv,0.42,0.46499999999999997,0.115,18
mptvseries.csv,0.5549999999999999,0.46499999999999997,0.255,15
novembre.csv,0.385,0.415,0.265,9
ns-3.csv,0.675,0.385,0.585,3
nullc.csv,0.79,0.35,0.56,5
pixel-commandos.csv,0.20500000000000002,0.33,0.095,10
plee-the-bear.csv,0.625,0.355,0.55,2
quantlib.csv,0.565,0.155,0.475,0
reaper-ecad.csv,0.24,0.67,0.01,19
sbml.csv,0.745,0.405,0.51,8
smartgwt.csv,0.63,0.36,0.44,7
unladen-swallow.csv,0.31,0.42,0.21000000000000002,11
vienna-add-in.csv,0.455,0.33,0.485,1
wow-qrsk.csv,0.43,0.48,0.20500000000000002,14
