,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.93,0.8,0.92,0.75,0.43,0.6,0.94,0.92,0.75,0.8,0.48,0.95,0.92,0.86,0.83,0.53,0.67,0.86,0.49,0.56
array4j.csv,0.75,0.69,0.92,0.8,0.67,0.64,0.59,0.76,0.5,0.83,0.52,0.64,0.83,0.8,0.75,0.91,0.88,0.5,0.52,0.77
bzbyte.csv,0.41,0.38,0.41,0.31,0.42,0.41,0.48,0.46,0.39,0.32,0.33,0.36,0.37,0.35,0.45,0.67,0.38,0.39,0.46,0.32
capcode.csv,0.65,0.83,0.69,0.75,0.92,0.58,0.55,0.71,0.71,0.65,0.86,0.52,0.47,0.79,0.81,0.86,0.93,0.71,0.98,0.8
fm-classic.csv,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
freenet.csv,0.44,0.56,0.75,0.36,0.51,0.42,0.41,0.44,0.35,0.34,0.46,0.55,0.42,0.41,0.45,0.67,0.49,0.62,0.37,0.38
hannosset.csv,0.8,0.88,0.86,0.88,0.0,0.5,0.67,0.67,0.0,0.91,0.5,0.89,0.75,0.8,0.5,0.0,0.83,0.67,0.89,0.67
haphazard.csv,0.92,0.67,0.91,0.5,0.83,0.81,0.95,0.85,0.57,0.84,0.91,0.88,0.61,0.94,0.94,0.93,0.91,0.94,0.97,0.86
intact.csv,0.5,0.61,0.58,0.53,0.46,0.54,0.74,0.88,0.67,0.56,0.47,0.52,0.83,0.75,0.94,0.37,0.8,0.43,0.55,0.88
ipfire-wall.csv,0.58,0.38,0.91,0.33,0.46,0.84,0.0,0.86,0.76,0.36,0.38,0.88,0.59,0.7,0.72,0.42,0.92,0.92,0.66,0.5
jlinalg.csv,0.44,0.48,0.38,0.31,0.41,0.39,0.37,0.4,0.43,0.44,0.38,0.4,0.4,0.36,0.44,0.46,0.36,0.36,0.35,0.36
nassp.csv,0.67,0.78,0.83,0.64,0.54,0.74,0.75,0.92,0.73,0.8,0.9,0.94,0.86,0.75,0.8,0.83,0.76,0.92,0.97,0.88
ondex.csv,0.46,0.68,0.89,0.53,0.54,0.49,0.58,0.56,0.0,0.62,0.65,0.88,0.93,0.93,0.92,0.37,0.67,0.92,0.97,0.41
optalgtoolkit.csv,0.59,0.89,0.48,0.61,0.52,0.45,0.51,0.54,0.35,0.7,0.58,0.71,0.41,0.4,0.47,0.48,0.4,0.43,0.45,0.52
pustefix.csv,0.89,0.67,0.74,0.56,0.56,0.87,0.84,0.76,0.5,0.6,0.58,0.82,0.67,0.92,0.86,0.48,0.83,0.61,0.68,0.7
soar.csv,0.41,0.61,0.45,0.28,0.5,0.48,0.37,0.39,0.45,0.33,0.45,0.44,0.43,0.37,0.52,0.52,0.44,0.35,0.36,0.33
sqlpower-library.csv,0.44,0.41,0.47,0.37,0.44,0.46,0.47,0.54,0.91,0.55,0.4,0.53,0.58,0.77,0.5,0.44,0.68,0.4,0.61,0.46
super-tux.csv,0.36,0.38,0.39,0.28,0.35,0.35,0.35,0.38,0.36,0.3,0.31,0.39,0.36,0.35,0.44,0.86,0.37,0.39,0.31,0.27
tart.csv,0.0,0.83,0.8,0.0,0.75,0.94,0.83,0.67,0.0,0.0,0.0,0.0,0.75,0.75,0.83,0.92,0.67,0.9,0.93,0.0
web-cat.csv,0.82,0.91,0.81,0.86,0.94,0.86,0.88,0.86,0.56,0.9,0.71,0.95,0.69,0.62,0.59,0.38,0.81,0.72,0.98,0.58
