,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.29,0.07,0.16,0.32,0.54,0.42,0.12,0.15,0.09,0.21,0.38,0.01,0.19,0.07,0.0,0.56,0.04,0.28,0.46,0.39
array4j.csv,0.41,0.0,0.0,0.13,0.21,0.44,0.36,0.27,0.04,0.09,0.48,0.42,0.08,0.06,0.0,0.12,0.1,0.06,0.58,0.32
bzbyte.csv,0.41,0.21,0.76,0.9,0.59,0.63,0.53,0.35,0.98,0.87,0.85,0.81,1.0,0.99,0.8,0.0,0.94,0.0,0.41,0.84
capcode.csv,0.29,0.07,0.46,0.06,0.0,0.62,0.48,0.35,0.43,0.35,0.1,0.65,0.81,0.36,0.6,0.12,0.2,0.28,0.21,0.16
fm-classic.csv,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0
freenet.csv,0.53,0.14,0.32,0.61,0.56,0.04,0.71,0.6,0.87,0.84,0.6,0.56,0.7,0.7,1.0,0.04,0.67,0.44,0.76,0.74
hannosset.csv,0.12,0.0,0.1,0.19,0.0,0.0,0.04,0.03,0.02,0.15,0.02,0.08,0.08,0.06,0.0,0.0,0.0,0.06,0.04,0.06
haphazard.csv,0.12,0.0,0.13,0.03,0.07,0.35,0.19,0.37,0.35,0.28,0.0,0.07,0.41,0.16,0.4,0.16,0.16,0.22,0.18,0.03
intact.csv,0.12,0.57,0.56,0.35,0.63,0.46,0.0,0.23,0.07,0.46,0.54,0.48,0.05,0.04,0.2,1.0,0.06,0.94,0.42,0.06
ipfire-wall.csv,0.18,0.14,0.13,0.84,0.63,0.17,0.0,0.06,0.3,0.79,0.56,0.17,0.0,0.24,0.2,0.64,0.14,0.11,0.31,0.39
jlinalg.csv,0.76,0.07,0.94,0.87,0.82,0.72,0.92,0.87,0.78,0.59,0.92,0.81,0.76,0.9,1.0,0.68,0.87,0.56,0.85,0.84
nassp.csv,0.24,0.0,0.14,0.29,0.31,0.14,0.25,0.11,0.0,0.18,0.17,0.12,0.16,0.21,0.0,0.08,0.25,0.11,0.14,0.13
ondex.csv,0.71,0.79,0.19,0.35,0.66,0.67,0.42,0.61,0.02,0.4,0.35,0.24,0.32,0.16,0.0,0.76,0.04,0.28,0.0,0.71
optalgtoolkit.csv,0.47,0.0,0.75,0.0,0.52,0.68,0.52,0.58,0.8,0.28,0.4,0.33,0.62,0.66,0.4,0.6,0.58,0.44,0.56,0.42
pustefix.csv,0.06,0.86,0.52,0.48,0.45,0.38,0.26,0.0,0.02,0.41,0.54,0.36,0.08,0.15,0.0,0.64,0.06,0.56,0.33,0.42
soar.csv,0.88,0.86,0.86,0.97,0.61,0.72,0.9,0.89,0.74,0.85,0.62,0.73,0.95,0.92,1.0,0.0,0.81,0.83,0.83,0.94
sqlpower-library.csv,0.0,0.21,0.78,0.48,0.51,0.67,0.53,0.66,0.2,0.46,0.73,0.61,0.46,0.27,0.2,0.72,0.33,0.67,0.42,0.52
super-tux.csv,0.65,0.21,0.89,1.0,0.86,0.85,0.89,1.0,1.0,0.99,0.81,0.72,1.0,0.98,0.0,0.12,1.0,0.67,0.99,0.87
tart.csv,0.0,0.21,0.08,0.0,0.06,0.08,0.04,0.02,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.24,0.04,0.22,0.07,0.0
web-cat.csv,0.24,0.07,0.3,0.1,0.23,0.22,0.25,0.29,0.26,0.15,0.33,0.18,0.32,0.42,0.4,0.76,0.22,0.33,0.19,0.0
