,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.3,0.3,0.14,0.13,0.28,0.45,0.37,0.22,0.0,0.11,0.17,0.93,0.33,0.17,0.12,0.57,0.0,0.41,0.23,0.32
array4j.csv,0.39,0.41,0.9,0.08,0.2,0.46,0.38,0.18,0.0,0.0,0.1,0.14,0.25,0.0,0.08,0.38,0.14,0.03,0.2,0.19
bzbyte.csv,0.59,0.74,0.29,0.53,0.26,0.71,0.36,0.45,0.27,0.09,0.32,0.23,0.47,0.1,0.96,0.18,0.16,1.0,0.26,0.5
capcode.csv,0.45,0.18,0.12,0.17,1.0,0.55,0.4,0.24,0.22,0.14,0.2,0.23,0.34,0.1,0.57,0.21,0.1,0.47,0.28,0.34
fm-classic.csv,0.0,0.04,0.0,0.1,0.14,0.01,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0
freenet.csv,0.62,0.61,0.2,0.62,0.24,0.98,0.44,0.46,0.35,0.06,0.31,0.24,0.56,0.11,0.92,0.12,0.11,0.57,0.27,0.5
hannosset.csv,0.12,0.28,0.09,0.15,0.15,0.02,0.0,0.08,0.0,0.14,0.13,0.0,0.09,0.0,0.04,0.0,1.0,0.07,0.14,0.09
haphazard.csv,0.37,0.11,0.22,0.1,0.11,0.39,0.27,0.12,0.3,0.0,0.92,0.0,0.39,0.19,0.25,0.44,0.0,0.33,0.12,0.46
intact.csv,0.55,0.73,0.27,0.33,0.27,0.56,0.95,0.15,0.0,0.16,0.26,0.32,0.33,0.0,0.27,0.68,0.18,0.65,0.32,0.44
ipfire-wall.csv,0.6,0.68,0.22,0.45,0.27,0.35,0.06,0.2,0.21,0.07,0.32,0.34,0.97,0.14,0.3,0.35,0.22,0.29,0.11,0.41
jlinalg.csv,0.77,0.98,0.33,0.49,0.27,0.75,0.37,0.4,0.29,0.13,0.28,0.26,0.49,0.09,0.96,0.59,0.17,0.8,0.25,0.57
nassp.csv,0.36,0.31,0.21,0.3,0.21,0.4,0.22,0.29,0.96,0.33,0.09,0.21,0.08,0.08,0.1,0.22,0.0,0.29,0.22,0.3
ondex.csv,0.74,0.61,0.35,0.42,0.1,0.63,0.44,0.33,0.0,0.12,0.28,0.23,0.12,0.1,0.22,0.55,0.0,0.2,0.95,0.45
optalgtoolkit.csv,0.56,0.31,0.25,0.97,0.19,0.63,0.36,0.29,0.37,0.09,0.26,0.19,0.51,0.12,0.68,0.56,0.08,0.62,0.25,0.48
pustefix.csv,0.29,0.67,0.22,0.16,0.27,0.37,0.22,0.95,0.14,0.12,0.22,0.15,0.0,0.0,0.13,0.71,0.33,0.59,0.31,0.36
soar.csv,0.8,0.71,0.35,0.52,0.33,0.66,0.41,0.44,0.3,0.09,0.36,0.29,0.37,0.11,0.86,1.0,0.18,0.85,0.28,0.57
sqlpower-library.csv,0.99,0.71,0.24,0.61,0.32,0.7,0.45,0.34,0.17,0.11,0.3,0.28,0.33,0.13,0.65,0.68,0.13,0.73,0.21,0.51
super-tux.csv,0.85,0.71,0.36,0.55,0.24,0.77,0.4,0.43,0.34,0.08,0.36,0.32,0.49,0.1,0.99,0.21,0.15,0.78,0.28,0.54
tart.csv,0.0,0.11,0.0,0.0,0.0,0.08,0.17,0.15,0.0,0.0,0.0,0.0,0.18,0.89,0.12,0.32,0.0,0.18,0.09,0.1
web-cat.csv,0.41,0.33,0.11,0.31,0.13,0.35,0.29,0.18,0.4,0.0,0.24,0.14,0.24,0.13,0.4,0.53,0.09,0.32,0.29,1.0
