,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,0.75,0.72,0.88,0.13,0.89,0.92,0.75,0.7,0.74,1.1,0.65,0.86,0.81,0.79,0.86,0.65,0.88,0.84,0.83,0.72
alpine.csv,0.81,0.89,0.95,0.79,0.81,0.88,1.0,0.71,0.97,0.97,0.92,0.0,1.0,0.96,0.93,0.95,0.87,1.0,0.88,0.84
enzo.csv,0.68,0.78,0.8,0.71,0.67,0.63,0.83,0.82,1.03,0.63,0.53,0.81,0.67,0.68,0.55,0.66,0.16,1.0,0.66,0.7
flylinkdc.csv,0.66,0.05,0.79,0.56,0.78,0.78,0.61,0.65,0.86,0.61,0.63,0.63,1.0,0.58,1.05,0.59,0.79,0.63,0.67,0.76
fw4spl.csv,0.85,1.0,0.82,0.65,0.92,0.95,1.02,0.1,0.59,1.0,1.03,0.73,0.96,0.78,0.91,0.78,0.97,0.68,0.75,0.83
grisbi.csv,0.77,0.67,0.9,0.63,1.0,0.73,0.95,0.77,1.01,0.86,0.02,0.74,0.85,0.69,0.42,0.68,0.39,1.0,0.68,0.5
jcae.csv,1.0,0.95,0.79,0.9,0.97,0.96,0.0,0.81,1.0,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.93,1.0,0.98
jcl.csv,0.91,0.87,0.91,0.72,0.94,0.9,0.89,0.94,0.66,1.0,0.97,0.82,0.59,0.96,1.18,0.88,0.99,0.14,0.92,0.87
libarchive.csv,0.78,0.63,0.68,0.62,0.58,0.58,0.51,0.57,0.79,0.59,0.58,0.58,0.85,0.61,0.72,0.51,0.49,1.0,0.45,0.12
mimosa.csv,0.71,0.79,0.74,0.71,0.99,0.65,0.68,0.69,0.84,0.0,0.59,0.81,0.7,0.71,0.62,0.62,0.4,0.66,0.73,0.7
n2cms.csv,0.61,0.52,0.6,0.6,0.7,0.02,0.7,0.63,0.79,0.6,0.45,0.68,0.64,0.77,0.53,0.65,0.56,0.84,0.62,0.73
nabu-library.csv,0.87,0.78,0.89,0.59,0.86,0.75,0.88,0.73,0.8,0.82,0.38,0.56,0.72,0.56,0.0,0.62,0.51,0.88,0.8,0.75
net-snmp.csv,0.03,0.84,0.68,0.82,0.76,0.69,0.91,0.77,0.96,0.66,0.85,0.94,0.74,0.93,0.79,0.48,0.73,0.74,0.74,0.71
ossbuild.csv,0.65,0.52,0.74,0.47,0.77,0.73,0.45,0.77,0.28,0.69,0.91,0.7,0.85,0.61,1.03,0.59,0.87,0.36,0.76,0.68
quickfast.csv,0.85,0.53,0.72,0.74,0.88,0.76,0.9,0.7,1.01,0.64,0.31,0.65,0.86,0.63,0.44,0.69,0.97,0.82,0.03,0.69
tcvp.csv,0.86,0.83,0.8,0.9,0.96,0.74,0.62,0.96,0.82,0.9,0.81,0.79,0.11,0.77,0.85,0.85,0.87,0.93,0.92,0.8
vdsf.csv,0.99,0.85,0.93,0.89,0.14,0.77,0.99,0.81,0.86,0.92,1.0,0.9,0.83,0.88,0.91,0.81,0.96,0.8,1.01,0.94
virtuoso.csv,1.0,0.83,0.8,0.94,0.99,0.8,0.87,0.79,0.85,1.0,1.0,0.99,1.0,0.89,0.94,0.03,1.0,0.94,0.82,0.53
xbrlapi.csv,0.52,0.77,0.05,0.63,0.83,0.57,0.82,0.74,0.5,0.58,0.61,0.73,0.69,0.46,0.79,0.81,0.71,0.88,0.81,0.82
yarp.csv,0.71,0.61,0.76,0.66,0.83,0.79,0.58,0.81,0.82,0.51,0.52,0.7,0.65,0.0,1.11,0.89,0.79,0.5,0.92,0.79
