,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,0.42,0.42,0.62,1.0,0.08,0.4,0.09,0.25,0.14,0.2,0.85,0.06,0.08,0.39,0.42,0.27,0.75,0.12,0.8,0.41
alpine.csv,0.73,0.4,0.67,0.36,0.24,0.55,0.0,0.37,0.11,1.0,1.0,1.0,0.0,0.25,0.64,0.22,1.0,0.0,0.67,0.67
enzo.csv,0.49,0.28,0.52,0.14,0.1,0.45,0.09,0.13,0.06,0.53,0.89,0.07,0.14,0.42,0.72,0.27,0.96,0.11,0.63,0.44
flylinkdc.csv,0.55,1.0,0.53,0.2,0.08,0.43,0.17,0.18,0.12,0.79,0.96,0.13,0.0,0.55,0.2,0.3,1.0,0.18,0.8,0.52
fw4spl.csv,0.33,0.09,0.47,0.17,0.53,0.19,0.0,0.93,0.22,0.1,0.63,0.07,0.06,0.39,0.42,0.29,0.62,0.18,0.68,0.33
grisbi.csv,0.49,0.32,0.49,0.16,0.09,0.43,0.11,0.14,0.06,0.49,1.0,0.08,0.11,0.43,0.72,0.26,0.91,0.12,0.65,0.56
jcae.csv,0.0,0.33,0.75,0.21,1.0,0.33,1.0,0.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0
jcl.csv,0.36,0.45,0.67,0.19,0.58,0.45,1.0,0.06,0.69,0.0,0.6,0.06,0.21,0.5,0.02,0.56,1.0,1.0,0.67,0.32
libarchive.csv,0.4,0.37,0.54,0.17,0.13,0.48,0.17,0.18,0.1,0.62,0.97,0.12,0.07,0.5,0.65,0.34,0.89,0.12,0.84,1.0
mimosa.csv,0.49,0.26,0.53,0.15,0.07,0.43,0.12,0.16,0.09,1.0,0.87,0.06,0.11,0.43,0.65,0.28,0.93,0.15,0.63,0.44
n2cms.csv,0.51,0.39,0.62,0.18,0.1,1.0,0.11,0.21,0.11,0.6,0.95,0.1,0.15,0.36,0.75,0.26,0.86,0.13,0.65,0.45
nabu-library.csv,0.42,0.28,0.46,0.18,0.05,0.41,0.09,0.15,0.1,0.49,0.94,0.11,0.11,0.5,1.0,0.28,0.89,0.08,0.56,0.39
net-snmp.csv,0.98,0.24,0.7,0.19,0.08,0.5,0.06,0.2,0.04,0.64,0.85,0.04,0.11,0.25,0.69,0.39,0.8,0.17,0.72,0.62
ossbuild.csv,0.55,0.51,0.5,0.24,0.08,0.42,0.45,0.2,0.88,0.75,1.0,0.12,0.07,0.5,0.26,0.44,0.82,0.3,0.75,0.47
quickfast.csv,0.47,0.38,0.51,0.15,0.07,0.37,0.11,0.14,0.07,0.54,0.96,0.1,0.07,0.45,0.71,0.26,0.78,0.11,0.98,0.45
tcvp.csv,0.33,0.22,0.6,0.2,0.08,0.4,0.15,0.1,0.2,0.44,0.8,0.06,1.0,0.41,0.42,0.18,0.93,0.11,0.38,0.38
vdsf.csv,0.43,0.3,0.51,0.12,0.77,0.44,0.06,0.12,0.13,0.4,0.82,0.08,0.11,0.4,0.49,0.24,0.8,0.14,0.56,0.4
virtuoso.csv,0.45,0.29,0.5,0.14,0.08,0.41,0.11,0.13,0.09,0.42,0.82,0.08,0.11,0.33,0.52,0.95,0.8,0.12,0.64,0.6
xbrlapi.csv,0.57,0.24,0.98,0.17,0.07,0.48,0.09,0.14,0.2,0.56,0.96,0.09,0.13,0.59,0.84,0.2,0.8,0.08,0.53,0.4
yarp.csv,0.5,0.39,0.47,0.16,0.08,0.44,0.24,0.1,0.2,0.83,0.97,0.12,0.12,1.0,0.12,0.2,0.76,0.23,0.57,0.44
