,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,5.0,1.0,1.0,0.0,68.0,1.0,27.0,5.0,5.0,5.0,3.0,10.0,11.0,0.0,1.0,26.0,1.0,7.0,1.0,7.0
alpine.csv,0.0,0.0,0.0,1.0,5.0,2.0,87.0,7.0,7.0,0.0,0.0,0.0,82.0,1.0,0.0,5.0,0.0,115.0,0.0,2.0
enzo.csv,0.0,17.0,0.0,11.0,55.0,2.0,35.0,64.0,15.0,2.0,0.0,48.0,10.0,3.0,0.0,3.0,0.0,15.0,1.0,10.0
flylinkdc.csv,0.0,0.0,1.0,5.0,136.0,4.0,11.0,17.0,0.0,1.0,0.0,3.0,82.0,2.0,54.0,3.0,0.0,19.0,1.0,1.0
fw4spl.csv,1.0,1.0,0.0,9.0,4.0,8.0,87.0,0.0,4.0,9.0,4.0,11.0,19.0,4.0,2.0,4.0,0.0,6.0,0.0,9.0
grisbi.csv,0.0,28.0,0.0,7.0,4.0,2.0,44.0,29.0,10.0,0.0,0.0,39.0,10.0,2.0,0.0,1.0,2.0,7.0,1.0,5.0
jcae.csv,91.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,152.0,82.0,62.0,191.0,181.0,126.0,0.0,78.0,0.0
jcl.csv,1.0,1.0,0.0,8.0,0.0,5.0,0.0,25.0,0.0,79.0,2.0,11.0,9.0,0.0,58.0,2.0,0.0,0.0,1.0,4.0
libarchive.csv,4.0,0.0,3.0,8.0,42.0,4.0,11.0,5.0,1.0,0.0,0.0,4.0,10.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0
mimosa.csv,0.0,1.0,0.0,0.0,293.0,0.0,31.0,44.0,3.0,0.0,0.0,5.0,8.0,1.0,0.0,7.0,0.0,10.0,0.0,5.0
n2cms.csv,7.0,1.0,0.0,9.0,78.0,0.0,18.0,14.0,3.0,2.0,0.0,8.0,5.0,2.0,0.0,8.0,0.0,7.0,0.0,3.0
nabu-library.csv,1.0,5.0,0.0,24.0,423.0,1.0,43.0,41.0,4.0,3.0,0.0,25.0,7.0,1.0,0.0,5.0,0.0,25.0,3.0,2.0
net-snmp.csv,0.0,9.0,0.0,3.0,2.0,1.0,11.0,7.0,4.0,0.0,0.0,26.0,11.0,5.0,0.0,2.0,0.0,2.0,4.0,1.0
ossbuild.csv,0.0,2.0,1.0,7.0,202.0,4.0,0.0,6.0,1.0,1.0,0.0,5.0,12.0,0.0,31.0,2.0,1.0,2.0,2.0,5.0
quickfast.csv,1.0,8.0,0.0,36.0,158.0,2.0,42.0,28.0,9.0,2.0,0.0,35.0,13.0,0.0,1.0,14.0,1.0,7.0,0.0,4.0
tcvp.csv,4.0,2.0,0.0,3.0,3.0,6.0,21.0,2.0,1.0,1.0,4.0,9.0,0.0,0.0,2.0,15.0,0.0,5.0,9.0,4.0
vdsf.csv,1.0,6.0,0.0,9.0,0.0,6.0,53.0,10.0,3.0,1.0,0.0,11.0,17.0,0.0,2.0,21.0,0.0,7.0,2.0,6.0
virtuoso.csv,1.0,6.0,0.0,9.0,0.0,5.0,45.0,57.0,0.0,1.0,0.0,11.0,19.0,2.0,2.0,0.0,0.0,7.0,0.0,1.0
xbrlapi.csv,1.0,6.0,0.0,9.0,5.0,6.0,14.0,10.0,4.0,5.0,0.0,8.0,7.0,1.0,1.0,18.0,0.0,13.0,2.0,5.0
yarp.csv,1.0,5.0,0.0,9.0,166.0,5.0,8.0,44.0,7.0,0.0,0.0,3.0,10.0,0.0,31.0,8.0,0.0,2.0,0.0,1.0
