,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.76,1.0,0.97,0.42,0.21,0.82,0.1,0.29,0.09,0.88,0.13,0.0,0.03,0.04,0.0,0.08,0.16,0.0,0.28,0.68
array4j.csv,0.18,0.0,0.0,0.13,0.14,0.1,0.12,0.19,0.07,0.01,0.13,0.11,0.22,0.27,0.2,0.0,0.14,0.06,0.15,0.23
bzbyte.csv,0.94,0.21,0.81,0.9,0.79,0.73,0.95,0.97,0.89,0.9,0.88,0.7,0.97,0.93,0.6,0.08,0.93,0.0,0.77,0.87
capcode.csv,0.47,0.0,0.14,0.06,0.01,0.05,0.19,0.31,0.2,0.01,0.06,0.08,0.08,0.06,0.0,0.08,0.06,0.0,0.03,0.16
fm-classic.csv,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freenet.csv,0.65,0.07,0.11,0.48,0.45,0.01,0.47,0.69,0.67,0.44,0.79,0.45,0.3,0.35,0.6,0.04,0.36,0.28,0.53,0.42
hannosset.csv,0.06,0.0,0.05,0.03,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.11,0.05,0.03,0.0,0.0,0.0,0.0,0.09,0.0
haphazard.csv,0.24,0.07,0.19,0.13,0.11,0.36,0.19,0.42,0.24,0.03,0.0,0.12,0.19,0.17,0.4,0.04,0.22,0.22,0.16,0.19
intact.csv,0.41,0.71,0.43,0.13,0.48,0.47,0.0,0.18,0.13,0.25,0.6,0.34,0.3,0.17,0.2,0.88,0.3,0.67,0.6,0.35
ipfire-wall.csv,0.06,0.14,0.19,0.58,0.63,0.15,0.14,0.35,0.22,0.29,0.6,0.45,0.0,0.21,0.2,0.72,0.16,0.39,0.52,0.19
jlinalg.csv,1.0,0.0,0.92,0.81,0.87,0.89,0.9,0.81,0.57,0.81,0.9,0.91,0.73,0.89,1.0,0.72,0.72,0.44,0.93,0.97
nassp.csv,0.12,0.5,0.44,0.42,0.38,0.34,0.1,0.06,0.0,0.15,0.44,0.29,0.08,0.13,0.2,0.92,0.25,0.22,0.21,0.39
ondex.csv,0.24,0.07,0.22,0.03,0.23,0.25,0.16,0.16,0.11,0.18,0.13,0.06,0.05,0.21,0.2,0.76,0.14,0.17,0.0,0.29
optalgtoolkit.csv,0.29,0.07,0.87,0.0,0.48,0.68,0.45,0.39,0.87,0.16,0.5,0.41,0.81,0.73,0.6,0.56,0.75,0.72,0.44,0.48
pustefix.csv,0.29,0.93,0.21,0.35,0.58,0.29,0.33,0.0,0.07,0.47,0.46,0.26,0.0,0.02,0.4,0.88,0.3,0.56,0.15,0.42
soar.csv,0.94,0.86,0.73,0.84,0.65,0.67,0.77,0.84,0.93,0.74,0.52,0.79,0.95,0.97,1.0,0.0,0.59,0.72,0.86,1.0
sqlpower-library.csv,0.0,0.57,0.44,0.48,0.8,0.68,0.45,0.63,0.43,0.91,0.67,0.58,0.89,0.57,0.6,0.76,0.72,0.56,0.68,0.42
super-tux.csv,0.65,0.14,0.37,0.87,0.68,0.59,0.58,0.47,1.0,0.72,0.6,0.5,1.0,1.0,0.0,0.0,0.97,0.17,0.63,0.71
tart.csv,0.06,0.0,0.1,0.03,0.13,0.05,0.07,0.05,0.0,0.07,0.06,0.06,0.05,0.0,0.0,0.36,0.0,0.11,0.06,0.0
web-cat.csv,0.18,0.79,0.54,0.0,0.23,0.43,0.26,0.32,0.15,0.21,0.12,0.17,0.38,0.43,0.4,0.8,0.42,0.78,0.15,0.0
