,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.56,0.94,0.85,0.0,0.89,1.0,0.0,0.0,0.0,0.0,0.97
encog-cs.csv,0.37,1.0,0.12,0.0,0.54,0.39,0.42,0.73,0.27,0.55,0.54,0.78,0.8,0.0,0.0,0.28,0.17,0.78
geochat.csv,0.3,1.0,0.0,0.0,1.0,0.0,0.24,0.67,0.49,0.9,0.02,0.97,1.0,0.0,0.0,0.0,0.07,0.98
ibatisdb.csv,1.0,0.05,1.0,1.0,0.0,1.0,1.0,0.67,0.0,0.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.01
inkscape.csv,0.02,0.0,0.81,1.0,0.0,0.66,0.18,0.07,0.0,0.05,0.49,0.0,0.0,1.0,1.0,0.36,0.07,0.01
jam-daq.csv,0.29,1.0,0.0,0.0,0.51,0.0,0.0,0.69,0.74,1.0,0.0,0.61,1.0,0.0,0.0,0.0,0.0,0.87
jhotdraw.csv,0.0,0.0,0.0,1.0,0.0,0.29,0.0,0.09,0.27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.01
ninject.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.8,1.0,0.7,0.0,0.95,0.65,0.85,1.0,0.95,1.0,0.9,1.0,1.0,0.0,0.0,0.56,0.53,1.0
oorexx.csv,0.71,1.0,0.86,0.77,0.73,0.69,0.76,0.82,0.78,0.55,0.63,0.94,0.4,0.76,0.87,0.78,0.7,0.81
opentibia.csv,0.99,0.05,1.0,1.0,0.11,1.0,1.0,0.38,0.64,0.05,1.0,0.39,0.0,1.0,1.0,1.0,1.0,0.07
projectts.csv,0.0,0.48,0.0,0.0,0.73,0.0,0.0,0.0,0.08,0.8,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.56
retromenu.csv,0.0,0.86,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23
roolo.csv,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03
tango-cs.csv,0.88,0.95,0.77,0.48,0.76,0.84,0.89,0.98,0.69,0.5,0.57,0.97,0.8,0.56,0.6,0.61,0.97,0.47
trinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uface.csv,0.92,1.0,0.98,0.98,0.95,0.92,0.86,1.0,0.51,0.5,0.93,1.0,1.0,0.98,0.76,0.97,1.0,0.96
uwom-server.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
