,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.5,0.32,0.0,0.0,0.58,0.0,0.0,0.56,0.82,0.33,0.0,0.29,0.08,0.0,0.0,0.0,0.0,0.75
encog-cs.csv,0.91,0.37,0.5,0.0,0.51,0.17,0.6,0.52,0.68,0.32,0.74,0.36,0.08,0.0,0.0,0.71,0.23,0.85
geochat.csv,0.86,0.32,0.0,0.0,0.58,0.0,0.52,0.48,0.81,0.35,0.67,0.31,0.09,0.0,0.0,0.0,0.67,0.77
ibatisdb.csv,0.87,0.33,0.57,0.25,0.0,0.18,0.36,0.46,0.0,0.0,0.67,0.77,0.0,0.25,0.39,0.59,0.23,1.0
inkscape.csv,1.0,0.0,0.8,0.25,0.0,0.2,0.44,0.5,0.0,0.5,0.69,0.0,0.0,0.25,0.39,0.52,0.4,0.25
jam-daq.csv,0.96,0.4,0.0,0.0,0.53,0.0,0.0,0.72,0.69,0.41,0.0,0.26,0.08,0.0,0.0,0.0,0.0,0.72
jhotdraw.csv,0.0,0.0,0.0,0.25,0.0,0.64,0.0,0.67,0.64,0.0,0.5,0.0,0.0,0.25,0.42,0.0,0.0,1.0
ninject.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.89,0.32,0.68,0.0,0.56,0.26,0.44,0.47,0.7,0.35,0.78,0.26,0.08,0.0,0.0,0.65,0.27,0.67
oorexx.csv,0.95,0.39,0.66,0.28,0.57,0.25,0.35,0.51,0.67,0.26,0.74,0.35,0.15,0.28,0.43,0.76,0.24,0.77
opentibia.csv,0.94,0.17,0.57,0.25,0.5,0.18,0.36,0.38,0.62,0.14,0.67,0.29,0.0,0.25,0.39,0.59,0.23,0.8
projectts.csv,0.0,0.71,0.0,0.0,0.75,0.0,0.0,0.0,0.86,0.37,0.0,0.14,0.08,0.0,0.0,0.0,0.0,0.95
retromenu.csv,0.0,0.9,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.89
roolo.csv,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.75
tango-cs.csv,0.88,0.42,0.61,0.36,0.57,0.23,0.36,0.51,0.69,0.24,0.75,0.31,0.1,0.37,0.71,0.63,0.25,0.93
trinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uface.csv,0.86,0.36,0.58,0.26,0.59,0.18,0.46,0.48,0.75,0.29,0.74,0.3,0.09,0.26,0.44,0.59,0.25,0.95
uwom-server.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
