,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.02,0.49,0.0,0.0,0.73,0.0,0.0,0.56,0.87,0.48,0.0,0.44,0.15,0.0,0.0,0.0,0.0,0.85
encog-cs.csv,0.53,0.54,0.19,0.0,0.53,0.24,0.5,0.61,0.39,0.41,0.62,0.49,0.14,0.0,0.0,0.4,0.19,0.81
geochat.csv,0.45,0.48,0.0,0.0,0.73,0.0,0.33,0.56,0.61,0.51,0.04,0.47,0.16,0.0,0.0,0.0,0.12,0.86
ibatisdb.csv,0.93,0.08,0.73,0.4,0.0,0.31,0.53,0.55,0.0,0.0,0.81,0.76,0.0,0.39,0.57,0.74,0.38,0.02
inkscape.csv,0.05,0.0,0.8,0.4,0.0,0.31,0.26,0.12,0.0,0.09,0.57,0.0,0.0,0.39,0.57,0.43,0.11,0.02
jam-daq.csv,0.44,0.57,0.0,0.0,0.52,0.0,0.0,0.7,0.71,0.58,0.0,0.37,0.15,0.0,0.0,0.0,0.0,0.79
jhotdraw.csv,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.16,0.38,0.0,0.01,0.0,0.0,0.39,0.59,0.0,0.0,0.02
ninject.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.84,0.48,0.69,0.0,0.71,0.37,0.58,0.64,0.81,0.52,0.84,0.41,0.15,0.0,0.0,0.6,0.36,0.8
oorexx.csv,0.81,0.56,0.75,0.42,0.64,0.37,0.48,0.63,0.72,0.35,0.68,0.51,0.22,0.41,0.57,0.77,0.36,0.79
opentibia.csv,0.96,0.07,0.73,0.4,0.18,0.31,0.53,0.38,0.63,0.07,0.81,0.33,0.0,0.39,0.57,0.74,0.38,0.14
projectts.csv,0.0,0.57,0.0,0.0,0.74,0.0,0.0,0.0,0.14,0.51,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.7
retromenu.csv,0.0,0.88,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.37
roolo.csv,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.05
tango-cs.csv,0.88,0.58,0.68,0.41,0.65,0.36,0.52,0.67,0.69,0.32,0.65,0.47,0.18,0.45,0.65,0.62,0.4,0.63
trinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uface.csv,0.89,0.52,0.72,0.41,0.73,0.3,0.6,0.65,0.6,0.37,0.82,0.46,0.16,0.41,0.56,0.74,0.4,0.96
uwom-server.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
