,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.08,0.98,0.0,0.0,1.0,0.0,0.0,0.37,0.47,0.92,0.0,0.73,1.0,0.0,0.0,0.0,0.0,0.65
encog-cs.csv,0.25,0.8,0.16,0.0,0.7,0.42,0.16,0.57,0.29,0.62,0.38,0.48,0.87,0.0,0.0,0.16,0.17,0.28
geochat.csv,0.33,1.0,0.0,0.0,1.0,0.0,0.13,0.59,0.26,0.89,0.02,0.75,0.96,0.0,0.0,0.0,0.01,0.59
ibatisdb.csv,1.0,0.04,1.0,1.0,0.0,1.0,1.0,0.65,0.03,0.03,1.0,0.08,0.0,1.0,1.0,1.0,1.0,0.0
inkscape.csv,0.0,0.0,0.28,1.0,0.0,0.57,0.13,0.06,0.0,0.03,0.46,0.0,0.0,1.0,1.0,0.48,0.03,0.06
jam-daq.csv,0.08,0.71,0.0,0.0,0.63,0.0,0.0,0.22,0.76,0.78,0.0,0.59,1.0,0.0,0.0,0.0,0.0,0.69
jhotdraw.csv,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.04,0.35,0.0,0.01,0.0,0.0,1.0,0.9,0.0,0.01,0.0
ninject.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.67,1.0,0.44,0.0,1.0,0.41,0.6,0.93,0.91,1.0,0.52,0.99,1.0,0.0,0.0,0.44,0.44,1.0
oorexx.csv,0.25,0.73,0.59,0.64,0.74,0.46,0.8,0.67,0.88,0.86,0.45,0.61,0.2,0.63,0.75,0.36,0.67,0.5
opentibia.csv,0.42,0.11,1.0,1.0,0.15,1.0,0.98,0.52,0.88,0.16,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.04
projectts.csv,0.0,0.09,0.0,0.0,0.33,0.0,0.0,0.0,0.03,0.73,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.06
retromenu.csv,0.0,0.04,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06
roolo.csv,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.02
tango-cs.csv,0.83,0.62,0.66,0.28,0.78,0.63,0.87,0.8,0.71,0.86,0.4,0.74,0.65,0.31,0.16,0.52,0.88,0.07
trinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uface.csv,1.0,0.84,0.97,0.93,0.89,0.95,0.58,0.91,0.38,0.65,0.68,0.79,0.95,0.92,0.62,0.96,0.93,0.09
uwom-server.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
