,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.5,0.34,0.0,0.0,0.44,0.0,0.0,0.42,0.45,0.39,0.0,0.41,0.38,0.0,0.0,0.0,0.0,0.4
encog-cs.csv,0.47,0.35,0.9,0.0,0.44,0.55,0.74,0.42,0.81,0.47,0.53,0.49,0.44,0.0,0.0,0.57,0.95,0.45
geochat.csv,0.69,0.33,0.0,0.0,0.44,0.0,0.87,0.35,0.66,0.39,0.83,0.37,0.4,0.0,0.0,0.0,0.67,0.37
ibatisdb.csv,0.44,0.67,0.36,0.42,0.0,0.36,0.35,0.4,0.0,0.0,0.36,0.8,0.0,0.42,0.35,0.38,0.37,0.0
inkscape.csv,0.5,0.0,0.41,0.42,0.0,0.55,0.96,0.83,0.0,0.5,0.64,0.0,0.0,0.42,0.35,0.52,0.8,0.75
jam-daq.csv,0.44,0.3,0.0,0.0,0.39,0.0,0.0,0.44,0.4,0.45,0.0,0.43,0.38,0.0,0.0,0.0,0.0,0.4
jhotdraw.csv,0.0,0.0,0.0,0.42,0.0,0.96,0.0,0.83,0.58,0.0,0.5,0.0,0.0,0.42,0.34,0.0,0.0,0.0
ninject.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.41,0.33,0.39,0.0,0.42,0.43,0.39,0.37,0.4,0.4,0.39,0.41,0.38,0.0,0.0,0.48,0.47,0.42
oorexx.csv,0.42,0.35,0.34,0.46,0.45,0.43,0.42,0.48,0.4,0.42,0.42,0.41,0.77,0.47,0.35,0.43,0.41,0.41
opentibia.csv,0.43,0.83,0.36,0.42,0.88,0.36,0.36,0.73,0.44,0.86,0.36,0.82,0.0,0.42,0.35,0.38,0.37,0.9
projectts.csv,0.0,0.71,0.0,0.0,0.61,0.0,0.0,0.0,0.86,0.42,0.0,0.86,0.38,0.0,0.0,0.0,0.0,0.46
retromenu.csv,0.0,0.5,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.79
roolo.csv,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.75
tango-cs.csv,0.42,0.38,0.41,0.65,0.47,0.42,0.36,0.39,0.47,0.43,0.49,0.43,0.47,0.6,0.71,0.49,0.39,0.55
trinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uface.csv,0.47,0.34,0.37,0.43,0.44,0.36,0.4,0.36,0.63,0.41,0.36,0.4,0.39,0.43,0.35,0.39,0.37,0.37
uwom-server.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
