,recall,precision,pf,wins
awemud.csv,0.605,0.55,0.375,12
bullet.csv,0.5,0.605,0.43,10
customwars.csv,0.435,0.58,0.26,14
dvd-create.csv,0.66,0.535,0.5900000000000001,6
gbif-indexingtoolkit.csv,0.66,0.445,0.715,0
go.csv,0.7,0.53,0.44,11
growl-for-windows.csv,0.245,0.345,0.07,9
gss.csv,0.73,0.63,0.495,13
kwave.csv,0.92,0.51,0.755,2
libarchive.csv,0.825,0.5249999999999999,0.6799999999999999,4
linux-ntfs.csv,0.585,0.54,0.42000000000000004,8
lsb.csv,0.67,0.545,0.49,7
mpgravity.csv,0.925,0.505,0.84,1
qcad2.csv,0.54,0.625,0.33999999999999997,15
qtwin.csv,0.08499999999999999,0.24,0.065,5
xinity.csv,0.61,0.515,0.595,3
