,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.2,0.53,0.85,0.23,0.52,0.41
bullet.csv,0.25,0.61,0.58,0.99,0.61,0.53
openintents.csv,0.0,0.96,0.63,0.32,0.0,0.49
pokenetonline.csv,0.31,0.69,0.7,0.54,0.16,0.98
tktoolkit.csv,0.54,0.57,0.43,0.71,0.93,0.39
zealos.csv,0.98,0.43,0.58,0.44,0.35,0.57
