,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.24,0.49,0.9,0.32,0.21,0.51
bullet.csv,0.38,0.56,0.46,0.99,0.24,0.62
openintents.csv,0.0,0.96,0.49,0.42,0.0,0.59
pokenetonline.csv,0.34,0.62,0.56,0.64,0.11,0.99
tktoolkit.csv,0.48,0.55,0.35,0.79,0.95,0.52
zealos.csv,0.98,0.38,0.45,0.62,0.24,0.67
