,avifile.csv,pokeglobal.csv,gogoego.csv,patterntesting.csv,fluidium.csv,qtwin.csv,httpcontentparser.csv
avifile.csv,0.0,4.0,4.0,7.0,0.0,2488.0,6.0
fluidium.csv,1.0,4.0,1.0,2.0,0.0,758.0,6.0
gogoego.csv,69.0,1.0,0.0,0.0,0.0,669.0,16.0
httpcontentparser.csv,69.0,2.0,3.0,4.0,0.0,341.0,0.0
patterntesting.csv,69.0,0.0,0.0,0.0,1.0,652.0,0.0
pokeglobal.csv,1.0,0.0,9.0,7.0,0.0,1945.0,12.0
qtwin.csv,69.0,69.0,335.0,76.0,49.0,0.0,187.0
