,lazarus-ccr.csv,plee-the-bear.csv,badtrinity-zero.csv,fw4spl.csv,mia.csv,kftpgrabber.csv,kolmafia.csv
badtrinity-zero.csv,0.5,0.44,0.43,0.44,0.49,0.43,0.7
fw4spl.csv,0.38,0.83,0.94,0.61,0.57,0.65,0.67
kftpgrabber.csv,0.38,0.95,0.66,0.61,0.92,0.4,0.44
kolmafia.csv,0.34,0.4,0.38,0.38,0.38,0.38,0.38
lazarus-ccr.csv,0.52,0.48,0.6,0.61,0.47,0.58,0.44
mia.csv,0.69,0.98,0.54,0.98,0.86,0.88,0.56
plee-the-bear.csv,0.5,0.51,0.5,0.38,0.54,0.42,0.43
