,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.94,0.5,0.4,1.0,0.62,0.67,0.77,0.47,0.43
buddata-ebxml-registry.csv,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0
fluidium.csv,0.44,0.0,0.4,0.52,0.25,1.0,0.1,0.29,0.3
illumination.csv,0.51,0.5,0.07,0.41,0.03,0.52,0.37,1.0,0.13
jsr308-langtools.csv,0.71,0.88,0.6,0.34,0.72,0.57,1.0,0.71,0.48
olsrd.csv,0.99,0.92,1.0,0.62,0.78,0.43,0.97,0.94,0.63
reaper-ecad.csv,0.69,1.0,1.0,0.76,0.69,1.0,0.47,0.65,0.84
rtb-team.csv,0.44,0.33,0.93,0.34,0.36,0.14,0.53,0.35,0.3
sidekar.csv,0.82,1.0,0.33,0.34,1.0,0.48,0.9,0.47,0.42
