,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.9,0.26,0.08,0.0,0.26,0.59,0.35,0.38,0.25
buddata-ebxml-registry.csv,1.0,1.0,1.0,0.85,1.0,1.0,0.95,1.0,0.0
fluidium.csv,0.55,0.01,0.19,0.39,0.45,0.03,0.35,0.43,0.5
illumination.csv,0.35,0.49,0.14,0.48,0.03,0.34,0.1,0.0,0.0
jsr308-langtools.csv,0.3,0.33,0.16,0.06,0.42,0.41,0.0,0.49,0.0
olsrd.csv,0.0,0.48,0.84,0.61,0.47,0.69,0.5,0.85,0.5
reaper-ecad.csv,0.8,0.01,0.89,1.0,0.84,0.9,0.7,0.8,1.0
rtb-team.csv,0.05,0.2,0.0,0.06,0.11,0.14,0.2,0.12,0.0
sidekar.csv,0.45,0.99,0.38,0.24,0.0,0.38,0.25,0.46,0.0
