,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.44,0.51,0.78,0.52,0.42,0.68,0.4,0.58,0.53
buddata-ebxml-registry.csv,0.44,0.53,0.38,0.36,0.46,0.46,0.43,0.34,0.34
fluidium.csv,0.61,0.0,0.77,0.57,0.76,0.68,0.9,0.55,0.77
illumination.csv,0.5,0.73,0.83,0.64,0.67,0.81,0.62,0.82,0.89
jsr308-langtools.csv,0.3,0.56,0.53,0.75,0.4,0.42,0.37,0.36,0.44
olsrd.csv,0.39,0.43,0.35,0.45,0.38,0.41,0.36,0.35,0.39
reaper-ecad.csv,0.54,0.96,0.4,0.36,0.62,0.45,0.68,0.4,0.42
rtb-team.csv,0.42,0.57,0.64,0.83,0.52,0.71,0.4,0.86,0.6
sidekar.csv,0.4,0.53,0.63,0.67,0.5,0.57,0.34,0.45,0.5
