,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.64,0.31,0.63,0.99,0.14,0.7,0.47
jahshaka.csv,0.65,0.56,0.4,0.63,0.16,0.37,0.32
jatlas.csv,0.65,0.33,0.53,0.7,0.53,0.16,0.19
jedit.csv,0.73,0.33,0.54,0.98,0.15,0.6,0.41
open-media-library.csv,0.58,0.43,0.68,0.78,0.31,0.46,0.45
panda3d.csv,0.59,0.19,0.51,0.7,0.22,0.49,0.43
wheat.csv,0.29,0.31,0.55,0.62,0.18,0.67,0.38
