,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.0,4.0,4.0,0.0,40.0,0.0,3.0
jahshaka.csv,1.0,1.0,2.0,0.0,16.0,0.0,3.0
jatlas.csv,0.0,3.0,2.0,1.0,1.0,0.0,2.0
jedit.csv,0.0,6.0,0.0,0.0,41.0,0.0,5.0
open-media-library.csv,0.0,2.0,0.0,0.0,11.0,0.0,0.0
panda3d.csv,0.0,2.0,0.0,0.0,14.0,4.0,0.0
wheat.csv,2.0,14.0,3.0,0.0,22.0,0.0,3.0
