,recall,precision,pf,pci_20,ifa,wins
adobe-source.csv,0.515,0.53,0.475,0.5700000000000001,1.0,8
bionote.csv,0.25,0.645,0.175,0.71,0.5,16
buddata-ebxml-registry.csv,0.95,0.5,0.955,0.38,1.0,4
bullet.csv,0.61,0.505,0.545,0.485,0.0,9
bulmages.csv,0.075,0.41500000000000004,0.13,0.5800000000000001,1.5,2
bwapi.csv,0.975,0.485,0.98,0.395,0.5,5
cubefs.csv,0.6299999999999999,0.515,0.38,0.49,0.5,12
emisview.csv,0.1,0.355,0.08,0.65,4.0,0
java-gnome.csv,0.3,0.475,0.27,0.765,1.5,10
jgameai.csv,0.215,0.32999999999999996,0.31,0.885,3.0,1
megasquirtavr.csv,0.44999999999999996,0.61,0.475,0.555,1.0,11
mp-rechnungs-und-kundenverwaltung.csv,0.435,0.575,0.24,0.51,1.0,13
mptvseries.csv,0.385,0.615,0.195,0.675,1.0,15
oorexx.csv,0.27,0.5,0.27,0.685,0.0,14
somap.csv,0.885,0.475,0.855,0.39,1.0,3
tktoolkit.csv,0.5449999999999999,0.535,0.45,0.46499999999999997,0.5,7
xharbour.csv,0.75,0.5349999999999999,0.625,0.45999999999999996,1.0,6
