,recall,precision,pf,pci_20,ifa,wins
bionote.csv,0.21,0.675,0.15500000000000003,0.8049999999999999,0.0,11
echongl.csv,0.46499999999999997,0.53,0.61,0.605,0.5,1
hazelcast.csv,0.705,0.615,0.625,0.35,0.0,8
japano.csv,0.705,0.565,0.76,0.49,0.5,2
jmol.csv,0.865,0.62,0.935,0.4,0.5,3
mobicents.csv,0.545,0.6599999999999999,0.41000000000000003,0.445,0.5,7
nunit.csv,0.56,0.55,0.33,0.495,1.0,0
openefm.csv,0.66,0.615,0.565,0.515,0.0,9
snakeyaml.csv,0.495,0.6,0.31,0.48,0.5,6
trackit.csv,0.155,0.465,0.20500000000000002,0.895,0.5,5
unicase.csv,0.775,0.595,0.66,0.445,0.5,4
wheat.csv,0.6,0.71,0.5549999999999999,0.515,0.0,10
