,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.84,0.74,0.64,0.65
jajuk.csv,0.78,0.91,0.76,0.81
vapor.csv,0.72,0.91,0.48,0.3
zorannt.csv,0.54,0.7,0.4,0.94
