,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.68,0.7,0.6,0.63
jajuk.csv,0.79,0.66,0.65,0.67
vapor.csv,0.44,0.61,0.51,0.34
zorannt.csv,0.58,0.71,0.43,0.57
