,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.82,0.03,0.72,0.45,0.63,0.71
extprosys.csv,0.02,0.74,0.44,0.83,0.79,0.57
fluidium.csv,0.66,0.38,0.45,0.0,0.35,0.46
haphazard.csv,0.1,0.59,0.08,0.48,0.0,0.31
qcad2.csv,0.07,0.59,0.0,0.52,0.4,0.46
silvertree.csv,0.6,0.23,0.22,0.17,0.17,0.0
