,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.83,0.03,0.75,0.73,0.88,0.82
extprosys.csv,0.13,0.89,0.77,0.84,0.79,0.86
fluidium.csv,0.82,0.67,0.86,0.1,0.71,0.79
haphazard.csv,0.93,0.81,0.98,0.68,0.0,0.82
qcad2.csv,0.93,0.8,0.06,0.74,0.87,0.69
silvertree.csv,0.77,0.79,0.72,0.83,0.86,0.0
