,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.0,0.0,25.0,0.0,10.0,6.0
extprosys.csv,1.0,5.0,5.0,0.0,0.0,7.0
fluidium.csv,2.0,5.0,10.0,0.0,0.0,4.0
haphazard.csv,5.0,1.0,6.0,0.0,0.0,5.0
qcad2.csv,0.0,1.0,0.0,0.0,0.0,4.0
silvertree.csv,2.0,0.0,7.0,0.0,0.0,0.0
