,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.54,0.28,0.0,0.16,0.08,0.49,0.48,0.98
jicarilla.csv,0.07,0.1,0.97,0.0,0.15,0.09,0.0,0.23
optalgtoolkit.csv,0.65,0.34,0.24,0.14,0.11,1.0,0.59,0.56
ossim.csv,0.1,0.05,0.0,0.9,0.0,0.0,0.05,0.0
projectts.csv,0.59,0.39,0.2,0.13,0.1,0.55,0.99,0.59
sabbu.csv,0.96,0.38,0.3,0.19,0.13,0.43,0.52,0.28
vxl.csv,0.35,0.94,0.7,0.02,0.12,0.09,0.61,0.67
zact.csv,0.0,0.0,0.0,0.12,1.0,0.0,0.0,0.16
