,nova.csv,crisscross.csv,mvdsv.csv,proftp.csv,libmesh.csv,l2j.csv,jfreechart.csv
crisscross.csv,17.0,3.0,28.0,2.0,0.0,5.0,91.0
l2j.csv,1.0,5.0,4.0,0.0,5.0,3.0,103.0
libmesh.csv,17.0,11.0,68.0,1.0,0.0,8.0,103.0
mvdsv.csv,2.0,120.0,0.0,0.0,3.0,0.0,103.0
nova.csv,2.0,16.0,68.0,6.0,1.0,3.0,73.0
proftp.csv,0.0,8.0,68.0,1.0,0.0,1.0,54.0
