,flylinkdc.csv,xbrlapi.csv,vdsf.csv,n2cms.csv,nuttx.csv,maidsafe-dht.csv,dvt.csv,codeblocks.csv,rtb-team.csv,ldview.csv,bulmages.csv,ctrlr.csv,kowari.csv,super-tux.csv
bulmages.csv,1.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,79.0,12.0,0.0
codeblocks.csv,2.0,0.0,3.0,0.0,0.0,14.0,0.0,1.0,8.0,0.0,0.0,2.0,84.0,0.0
ctrlr.csv,2.0,0.0,1261.0,1.0,0.0,1.0,6.0,0.0,51.0,3.0,0.0,0.0,84.0,0.0
dvt.csv,6.0,0.0,3.0,2.0,0.0,13.0,0.0,0.0,51.0,1.0,4.0,0.0,5.0,0.0
flylinkdc.csv,0.0,0.0,1261.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,10.0,0.0,4.0,0.0
kowari.csv,2.0,0.0,15.0,121.0,0.0,73.0,142.0,154.0,0.0,57.0,100.0,0.0,0.0,0.0
ldview.csv,2.0,0.0,5.0,9.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
maidsafe-dht.csv,1.0,0.0,26.0,121.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,84.0,0.0
n2cms.csv,2.0,0.0,49.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,3.0,11.0,0.0
nuttx.csv,6.0,0.0,278.0,1.0,0.0,3.0,4.0,0.0,4.0,3.0,0.0,0.0,9.0,0.0
rtb-team.csv,4.0,0.0,19.0,4.0,0.0,1.0,11.0,4.0,0.0,1.0,2.0,79.0,9.0,0.0
super-tux.csv,4.0,0.0,5.0,0.0,0.0,7.0,21.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0
vdsf.csv,6.0,0.0,0.0,6.0,0.0,8.0,21.0,5.0,1.0,0.0,0.0,2.0,8.0,0.0
xbrlapi.csv,4.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0
