,f1,g,recall,precision,pf,wins
cascading.csv,0.485,0.6,0.65,0.54,0.42000000000000004,11
crisscross.csv,0.55,0.265,0.9450000000000001,0.49,0.9299999999999999,3
gisgraphy.csv,0.235,0.175,0.14500000000000002,0.45499999999999996,0.16,0
glelite.csv,0.64,0.33499999999999996,0.96,0.51,0.885,6
gnome-jabber.csv,0.585,0.535,0.6799999999999999,0.525,0.495,9
ivataopenportal.csv,0.5900000000000001,0.375,0.895,0.515,0.8400000000000001,5
mb-unit.csv,0.61,0.375,0.8300000000000001,0.525,0.73,7
mvdsv.csv,0.12,0.09,0.07,0.73,0.025,1
nova.csv,0.485,0.505,0.56,0.485,0.5800000000000001,4
olex2.csv,0.49,0.57,0.565,0.595,0.365,10
openwbem.csv,0.45,0.48,0.475,0.53,0.27,8
tencompetence.csv,0.28500000000000003,0.30000000000000004,0.33499999999999996,0.505,0.41000000000000003,2
xcmetadataservicestoolkit.csv,0.55,0.47,0.77,0.5900000000000001,0.42,12
