,recall,precision,pf,pci_20,ifa,wins
cascading.csv,0.65,0.54,0.42000000000000004,0.47,0.5,5
crisscross.csv,0.9450000000000001,0.49,0.9299999999999999,0.435,0.5,2
gisgraphy.csv,0.14500000000000002,0.45499999999999996,0.16,0.85,1.5,4
glelite.csv,0.96,0.51,0.885,0.43,1.0,1
gnome-jabber.csv,0.6799999999999999,0.525,0.495,0.475,1.0,3
ivataopenportal.csv,0.895,0.515,0.8400000000000001,0.42,2.0,0
mb-unit.csv,0.8300000000000001,0.525,0.73,0.45999999999999996,0.0,6
mvdsv.csv,0.07,0.73,0.025,0.86,0.0,12
nova.csv,0.56,0.485,0.5800000000000001,0.615,0.0,8
olex2.csv,0.565,0.595,0.365,0.52,0.0,11
openwbem.csv,0.475,0.53,0.27,0.545,0.0,9
tencompetence.csv,0.33499999999999996,0.505,0.41000000000000003,0.81,1.0,7
xcmetadataservicestoolkit.csv,0.77,0.5900000000000001,0.42,0.51,0.5,10
