,f1,g,recall,precision,pf,wins
codeblocks.csv,0.45999999999999996,0.525,0.6399999999999999,0.505,0.38,12
flylinkdc.csv,0.495,0.525,0.565,0.5549999999999999,0.395,10
grisbi.csv,0.565,0.52,0.91,0.43,0.815,6
jaolt.csv,0.52,0.605,0.605,0.56,0.31,13
maidsafe-dht.csv,0.47,0.48,0.545,0.495,0.315,9
mimosa.csv,0.54,0.495,0.835,0.52,0.77,7
n2cms.csv,0.5,0.535,0.535,0.5700000000000001,0.39,11
nassp.csv,0.345,0.315,0.27,0.565,0.13,3
nug.csv,0.305,0.275,0.24,0.51,0.28,2
quantlib.csv,0.245,0.0,0.16499999999999998,0.305,0.195,1
red5.csv,0.585,0.515,0.89,0.43000000000000005,0.815,5
super-tux.csv,0.45,0.495,0.775,0.375,0.65,4
tcvp.csv,0.03,0.02,0.02,0.44,0.03,0
zxing.csv,0.5,0.56,0.6599999999999999,0.45999999999999996,0.51,8
