,qtractor.csv,alleg.csv,ossbuild.csv,mimosa.csv,quarkplayer.csv,freewrl.csv,google-web-toolkit.csv,ns-3-dev-def-routing.csv,jstock.csv,synergyspace.csv,jcache.csv,fulguro.csv,miranda.csv
alleg.csv,0.38,0.45,1.0,0.4,0.55,0.38,0.87,0.54,0.21,0.61,0.02,0.22,1.0
freewrl.csv,0.04,0.0,0.0,0.31,0.0,0.29,0.0,0.0,0.26,0.18,0.93,0.0,0.0
fulguro.csv,0.5,0.04,0.0,0.5,0.07,0.54,0.0,0.16,0.72,0.28,0.95,0.0,0.0
google-web-toolkit.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
jcache.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
jstock.csv,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.06,0.44,0.0,0.0
mimosa.csv,0.38,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.91,0.55,1.0,0.0,0.0
miranda.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ns-3-dev-def-routing.csv,0.25,0.38,0.0,0.88,0.51,0.96,0.02,0.17,0.49,0.68,0.95,0.81,0.0
ossbuild.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qtractor.csv,0.29,0.02,0.0,0.69,0.0,0.42,0.0,0.0,0.79,0.5,1.0,0.82,0.0
quarkplayer.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synergyspace.csv,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.33,0.07,1.0,0.0,0.0
