,qtractor.csv,alleg.csv,ossbuild.csv,mimosa.csv,quarkplayer.csv,freewrl.csv,google-web-toolkit.csv,ns-3-dev-def-routing.csv,jstock.csv,synergyspace.csv,jcache.csv,fulguro.csv,miranda.csv
alleg.csv,0.39,0.79,0.23,0.17,0.08,0.24,0.71,0.48,0.09,0.21,0.0,0.19,0.8
freewrl.csv,0.0,0.0,0.0,0.15,0.0,0.74,0.0,0.0,0.22,0.04,0.6,0.0,0.0
fulguro.csv,0.14,0.06,0.0,0.54,0.17,0.57,0.0,0.18,0.37,0.14,0.62,0.43,0.0
google-web-toolkit.csv,0.7,0.76,0.23,0.64,0.12,0.69,0.74,0.56,0.38,0.34,0.62,0.22,0.8
jcache.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0
jstock.csv,0.07,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.85,0.0,0.78,0.0,0.0
mimosa.csv,0.36,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.38,0.4,0.62,0.17,0.0
miranda.csv,0.7,0.76,0.23,0.64,0.12,0.69,0.74,0.56,0.38,0.34,0.62,0.22,0.8
ns-3-dev-def-routing.csv,0.69,0.37,0.0,0.64,0.14,0.7,0.06,0.64,0.49,0.23,0.62,0.17,0.0
ossbuild.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qtractor.csv,0.79,0.02,0.0,0.69,0.0,0.58,0.0,0.0,0.38,0.38,0.62,0.21,0.0
quarkplayer.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synergyspace.csv,0.13,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.36,0.47,0.61,0.0,0.0
