,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,99.0,89.5,493.0,295.5,97.5,99.0
nsis.csv,1242.5,194.5,294.5,2447.0,96.5,99.0
papertoolkit.csv,99.0,92.5,98.5,255.0,89.5,96.5
plearn.csv,99.0,288.0,98.5,362.5,97.5,99.0
qdvdauthor.csv,99.0,95.5,395.5,95.0,281.5,99.0
tango-cs.csv,99.0,291.0,296.0,2575.5,97.5,98.5
