,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,1.0,56.0,5.0,0.0,1.0,0.0
ingex.csv,0.0,27.0,7.0,1.0,0.0,2.0
jgnash.csv,1.0,0.0,0.0,3.0,0.0,5.0
mp-rechnungs-und-kundenverwaltung.csv,0.0,12.0,2.0,0.0,0.0,5.0
openefm.csv,0.0,20.0,5.0,0.0,0.0,1.0
yarp0.csv,3.0,5.0,0.0,2.0,3.0,2.0
