,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.32,0.14,0.36,0.39,0.32,1.0
ingex.csv,0.4,0.16,0.12,0.39,0.9,0.43
jgnash.csv,0.43,1.0,0.75,0.38,0.65,0.45
mp-rechnungs-und-kundenverwaltung.csv,0.5,0.19,0.5,0.98,0.5,0.56
openefm.csv,0.97,0.25,0.33,0.34,0.76,0.62
yarp0.csv,0.33,0.21,1.0,0.36,0.45,0.49
