,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,1.0,0.23,0.88,0.17,0.65,1.0,0.97
ivatamasks.csv,0.75,0.42,0.61,0.28,0.79,0.77,0.92
ivataopenportal.csv,1.0,0.78,0.9,0.74,0.3,0.85,1.0
kolmafia.csv,1.0,0.75,0.8,1.0,0.96,0.23,0.8
mb-unit.csv,0.36,0.72,0.49,1.0,0.99,0.97,0.58
nova.csv,0.2,0.42,0.31,0.13,0.25,0.33,0.65
olex2.csv,0.3,0.38,0.48,1.0,0.98,0.54,0.27
