,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,17.0,0.0,0.0,3.0,0.0,5.0,4.0
ivatamasks.csv,11.0,10.0,0.0,1.0,0.0,7.0,3.0
ivataopenportal.csv,17.0,9.0,0.0,2.0,0.0,7.0,4.0
kolmafia.csv,17.0,0.0,0.0,2.0,0.0,0.0,0.0
mb-unit.csv,11.0,27.0,0.0,2.0,0.0,5.0,3.0
nova.csv,2.0,12.0,0.0,6.0,8.0,4.0,4.0
olex2.csv,8.0,2.0,0.0,2.0,0.0,9.0,0.0
