,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.34,0.42,0.33,0.35,0.39,0.36,0.46
chrysalis.csv,0.72,0.75,0.66,0.67,0.51,0.91,0.88
jahshaka.csv,0.92,0.91,0.83,0.67,0.92,0.7,0.96
jam-daq.csv,0.55,0.86,0.55,0.35,0.72,0.51,0.9
jatlas.csv,0.96,0.0,0.0,0.95,0.8,0.75,0.0
jedit.csv,0.48,0.52,0.35,0.34,0.43,0.37,0.4
open-media-library.csv,0.38,0.91,0.51,0.46,0.5,0.44,0.86
