,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.64,0.31,0.63,1.0,0.14,0.63,0.29
chrysalis.csv,0.52,0.27,0.26,0.45,0.07,0.35,0.98
jahshaka.csv,0.35,0.91,0.24,0.37,0.0,0.38,0.3
jam-daq.csv,0.59,0.22,0.48,0.69,0.17,1.0,0.11
jatlas.csv,0.32,0.0,0.0,0.32,1.0,0.41,0.0
jedit.csv,0.99,0.33,0.52,0.87,0.17,0.6,0.46
open-media-library.csv,0.6,0.27,0.99,0.68,0.24,0.65,0.12
