,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.0,4.0,4.0,0.0,42.0,1.0,42.0
chrysalis.csv,2.0,2.0,9.0,0.0,37.0,1.0,0.0
jahshaka.csv,0.0,1.0,2.0,0.0,66.0,3.0,10.0
jam-daq.csv,2.0,0.0,4.0,0.0,10.0,0.0,4.0
jatlas.csv,1.0,59.0,85.0,0.0,0.0,4.0,160.0
jedit.csv,0.0,8.0,6.0,0.0,11.0,3.0,3.0
open-media-library.csv,0.0,3.0,0.0,0.0,9.0,1.0,5.0
