,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.0,5.0,3.0,0.0,1.0,13.0,0.0
aztec.csv,0.0,2.0,1.0,0.0,2.0,0.0,12.0,1.0
jbpm.csv,0.0,57.0,0.0,0.0,3.0,18.0,51.0,4.0
mediate.csv,0.0,0.0,9.0,0.0,0.0,26.0,51.0,1.0
mycila.csv,1.0,0.0,7.0,0.0,68.0,318.0,0.0,0.0
neodatis-odb.csv,1.0,2.0,1.0,0.0,2.0,65.0,6.0,1.0
nsis.csv,0.0,2.0,1.0,0.0,2.0,45.0,9.0,1.0
rodin-b-sharp.csv,0.0,57.0,5.0,106.0,2.0,23.0,1.0,0.0
