,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,1.0,1.0,0.24,0.37,0.59,0.14,0.06,0.43
aztec.csv,1.0,0.45,0.06,0.34,0.51,1.0,0.2,0.36
jbpm.csv,1.0,0.0,1.0,0.5,0.42,0.04,0.0,0.5
mediate.csv,0.93,0.38,0.15,0.47,1.0,0.01,0.0,0.32
mycila.csv,0.5,0.33,0.13,0.2,0.0,0.0,1.0,0.33
neodatis-odb.csv,0.96,0.32,0.1,0.97,0.65,0.06,0.15,0.32
nsis.csv,0.99,0.47,0.12,0.37,0.56,0.07,0.2,0.32
rodin-b-sharp.csv,0.94,0.0,0.22,0.0,0.5,0.06,0.25,1.0
