,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,394.0,87.5,489.5,243.5,259.5,98.5,274.5,98.5,95.5
ctrlr.csv,6382.5,99.0,99.0,389.0,658.0,95.5,392.5,99.0,188.0
empserver.csv,1577.0,99.0,1041.0,388.0,294.0,99.0,561.0,97.5,95.5
ffigo.csv,8961.0,42.0,252.5,192.0,754.5,97.5,476.0,88.5,6.5
gmerlin.csv,19204.0,97.5,99.0,388.0,191.0,24.5,935.0,0.0,95.5
skia.csv,392.0,97.5,773.5,290.5,195.0,98.5,430.5,99.0,95.5
wikipediardware.csv,887.0,99.0,951.5,388.0,195.0,98.5,561.0,99.0,95.5
zemljanka.csv,1478.5,186.5,1383.0,487.5,443.5,98.5,479.0,99.0,95.5
