,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.01,0.48,0.21,0.47,0.45,0.6,0.53,0.67,0.51
ctrlr.csv,0.0,0.51,0.58,0.15,0.17,0.32,0.06,0.33,0.55
empserver.csv,0.0,0.68,0.22,0.18,0.55,0.72,0.52,0.48,0.38
ffigo.csv,0.0,0.05,0.08,0.08,0.3,0.8,0.42,0.05,0.0
gmerlin.csv,0.0,0.55,0.24,0.27,0.55,0.0,0.48,0.0,0.84
skia.csv,0.01,0.6,0.23,0.29,0.51,0.54,0.53,0.75,0.38
wikipediardware.csv,0.0,0.68,0.29,0.31,0.5,0.62,0.54,0.86,0.82
zemljanka.csv,0.0,0.57,0.35,0.29,0.42,0.63,0.52,0.9,0.79
