,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.48,0.98,0.49,0.5,0.22,0.24,0.98,0.09
forester-atv.csv,0.76,0.0,0.58,0.96,0.67,0.2,0.75,0.11
google-collections.csv,0.48,1.0,0.49,0.39,0.23,0.19,0.88,0.12
jsecurity.csv,0.38,1.0,0.93,0.44,0.27,1.0,0.95,0.08
opensim4opencog.csv,0.5,0.96,0.53,0.58,0.2,0.11,0.87,1.0
paintown.csv,1.0,1.0,0.73,0.38,0.39,0.24,0.84,0.16
smbopensoft.csv,0.49,0.98,0.99,0.47,0.4,0.23,0.93,0.12
thout.csv,0.36,0.95,0.8,0.4,1.0,0.29,0.88,0.1
