,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.99,0.67,0.96,0.72,0.85,0.61,0.14,0.93
forester-atv.csv,0.81,1.0,0.57,0.05,0.95,0.97,0.97,0.88
google-collections.csv,1.0,0.0,1.0,1.0,0.97,1.0,1.0,1.0
jsecurity.csv,0.84,0.8,0.87,0.67,0.85,0.13,0.67,0.86
opensim4opencog.csv,0.97,0.84,0.79,0.5,0.85,0.88,0.84,0.09
paintown.csv,0.03,0.62,0.56,0.73,0.45,0.62,0.82,0.65
smbopensoft.csv,0.73,0.58,0.02,0.6,0.44,0.62,0.65,0.75
thout.csv,0.89,1.13,0.88,0.74,0.11,0.69,0.71,0.8
