,recall,precision,pf,wins
amateur-scrolls.csv,0.060000000000000005,0.13,0.035,4
dvd-create.csv,0.71,0.485,0.565,8
echongl.csv,0.355,0.44,0.2,10
empserver.csv,0.615,0.505,0.565,6
gdis.csv,0.6,0.5,0.41500000000000004,9
gmerlin.csv,0.565,0.48,0.32499999999999996,11
growl-for-windows.csv,0.0,0.0,0.0,2
mpgravity.csv,0.86,0.51,0.72,3
myfaces.csv,0.46499999999999997,0.585,0.21000000000000002,14
nativeclient.csv,0.705,0.53,0.42,12
passwordsafe.csv,0.49,0.665,0.22999999999999998,17
phonon-vlc-mplayer.csv,0.59,0.67,0.305,15
ppcboot.csv,0.995,0.445,0.995,0
rtrt-on-gpu.csv,0.32499999999999996,0.435,0.39,5
sandiaportals.csv,0.5,0.605,0.3,13
tktoolkit.csv,0.69,0.52,0.585,7
ultimairis.csv,0.685,0.62,0.305,16
wikipediardware.csv,0.855,0.45,0.795,1
