,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.57,0.91,0.09,0.81,0.2,0.92,0.66,0.61,0.18,0.42,0.57,0.42,0.82,0.76,0.73,0.59
customsagetv.csv,0.17,0.07,0.0,0.06,0.28,0.44,0.34,0.04,0.23,0.21,0.29,0.08,0.36,0.1,0.33,0.11
fluidium.csv,0.02,0.01,0.0,0.38,0.01,0.31,0.0,0.04,0.04,0.01,0.0,0.0,0.0,0.41,0.03,0.05
guineu.csv,0.28,0.69,0.0,0.12,0.14,0.45,0.06,0.86,0.45,0.38,0.43,0.42,0.36,1.0,0.7,0.05
inkscape.csv,0.66,0.53,1.0,1.0,0.14,0.13,0.25,0.79,0.79,0.55,0.43,1.0,0.82,1.0,0.97,0.91
mpqc.csv,0.41,0.26,0.09,0.06,0.43,0.25,0.28,0.57,0.59,0.45,0.57,0.75,0.5,0.76,0.18,0.55
nsis.csv,0.78,0.86,0.45,0.48,0.85,0.44,0.91,0.75,0.7,0.7,0.14,0.5,0.68,0.52,0.82,0.34
octave.csv,0.36,0.44,0.0,0.5,0.18,0.22,0.06,0.5,0.54,0.32,0.43,0.42,0.25,0.38,0.33,0.3
owfs.csv,0.78,0.9,1.0,0.31,0.52,0.7,0.69,0.86,0.3,0.88,0.86,0.83,0.5,0.86,0.85,0.98
owlib.csv,0.62,0.3,0.64,0.77,0.55,0.6,0.5,0.43,0.32,0.45,0.57,0.42,0.41,0.34,0.09,0.73
pamguard.csv,0.41,0.4,0.27,0.42,0.31,0.43,0.5,0.64,0.27,0.29,0.14,0.58,0.73,0.03,0.39,0.7
prelude.csv,0.97,0.99,0.18,0.85,0.91,0.89,0.84,0.93,0.71,0.89,1.0,0.5,0.93,0.62,0.97,0.82
robocode.csv,0.6,0.42,0.0,0.17,0.5,0.75,0.5,0.29,0.75,0.32,0.43,0.25,0.82,0.48,0.58,0.57
uwom-server.csv,0.29,0.48,0.0,0.12,0.37,0.54,0.31,0.54,0.84,0.39,0.29,0.42,0.36,0.48,0.45,0.27
zengine.csv,1.0,0.98,0.45,0.85,0.9,0.91,0.97,1.0,0.89,0.85,1.0,0.0,0.95,0.66,1.0,0.8
zildo.csv,0.41,0.71,0.09,0.73,0.26,0.42,0.44,0.11,0.29,0.34,0.43,0.17,0.23,0.28,0.67,0.25
