,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.35,0.0,0.0,0.24,0.24,0.11,0.2,0.54
apolloplayer.csv,0.16,0.58,0.01,0.42,0.71,0.3,0.22,0.71
k3d.csv,0.22,0.08,0.29,0.19,0.1,0.54,0.0,0.39
keyczar.csv,0.12,0.0,0.0,0.22,0.19,0.17,0.0,0.83
kowari.csv,0.26,0.29,0.07,0.39,0.61,0.23,0.33,0.77
redshell.csv,0.11,0.26,0.0,0.0,0.86,0.22,0.17,0.22
rtb-team.csv,0.19,0.41,0.0,0.69,0.37,0.4,0.07,0.48
