,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.28,0.13,0.29,0.41,0.0,0.12,0.26,0.2
apolloplayer.csv,0.9,0.23,0.63,0.73,0.5,0.74,0.54,0.67
k3d.csv,0.46,0.0,0.01,0.35,0.0,0.18,0.01,0.13
keyczar.csv,0.31,0.0,0.0,0.03,0.25,0.14,0.0,0.27
kowari.csv,0.67,0.23,0.05,0.7,0.38,0.65,0.23,0.87
redshell.csv,0.14,0.38,0.7,0.11,0.38,0.8,0.46,0.53
rtb-team.csv,0.04,0.29,0.08,0.16,0.25,0.08,0.26,0.13
