,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
acegisecurity.csv,0.58,0.45,0.46,0.65,0.75,0.66,0.7,0.63,0.68
gdis.csv,0.74,0.68,0.47,0.65,0.54,0.68,0.74,0.69,0.23
kml.csv,0.48,0.98,0.75,0.54,0.31,0.86,0.83,0.93,0.41
ppcboot.csv,0.88,0.78,0.93,0.49,0.95,0.95,0.75,0.76,1.0
repositorium.csv,0.96,0.98,0.99,0.97,0.92,0.29,0.96,0.84,0.86
rsyslog.csv,0.29,0.8,0.48,0.74,0.62,0.85,0.62,0.66,0.47
ultimairis.csv,0.63,0.9,0.6,0.89,0.92,0.82,0.34,0.7,0.77
wow-qrsk.csv,0.92,0.59,0.3,0.73,0.69,1.0,0.98,0.88,0.83
xbg.csv,0.76,0.95,0.94,0.62,0.9,0.91,0.58,0.29,0.94
