,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.63,0.62,0.45,0.41,0.31,0.97
lazarus-ccr.csv,0.78,0.49,0.51,0.4,0.16,0.42
lcfizvtop.csv,0.41,0.65,0.4,0.42,0.53,0.72
migen.csv,0.4,0.68,0.08,0.2,0.29,0.52
mvnforum.csv,0.0,0.38,0.57,0.33,0.13,0.4
plplot.csv,0.63,0.56,0.44,0.65,0.23,0.6
